  ; Magasin 7512 CUSSET ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ;  ; édité le 18/03/2024 13:48 ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000002708804 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 27,65 ; 30,42 ; -2,3 ; -0,0630068 ; 10,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000002708804 ; 3450601046254 ; LESS VEGE 34LAV1,5 ; LESS VEGE 34LAV1,53L ; ARBRE VERT ; NOVAMEX ; 5,53 ; 6,09 ; 5,08 ; 0,2 ; 5,000 ; UVC ; 27,65 ; 30,42 ; -2,3 ; -0,0630068 ; 10,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003434748 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 5,53 ; 6,09 ; -0,455 ; -0,06226053 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003434748 ; 3450601046278 ; LESS PS 34LAV 1.53 ; LESS PS 34LAV 1.53L ; ARBRE VERT ; NOVAMEX ; 5,53 ; 6,09 ; 5,08 ; 0,2 ; 1,000 ; UVC ; 5,53 ; 6,09 ; -0,455 ; -0,06226053 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000002677677 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 20,04 ; 31,96 ; 6,593333 ; 0,1719163 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000002677677 ; 3450601046391 ; RECH LESS SV 34LAV ; RECH LESS SV 34LAV 1,53L ; ARBRE VERT ; NOVAMEX ; 5,01 ; 7,99 ; 6,66 ; 0,2 ; 4,000 ; UVC ; 20,04 ; 31,96 ; 6,593333 ; 0,1719163 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000001597173 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 25,05 ; 39,95 ; 8,241667 ; 0,1719163 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000001597173 ; 3450601046414 ; RECH LESSPS 34LAV ; RECH LESSPS 34LAV 1,53L A ; ARBRE VERT ; NOVAMEX ; 5,01 ; 7,99 ; 6,66 ; 0,2 ; 5,000 ; UVC ; 25,05 ; 39,95 ; 8,241667 ; 0,1719163 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003154463 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 3,75 ; 7,69 ; 2,658333 ; 0,2880725 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003154463 ; 3560071241988 ; 2,475L LESS.LIQ.EX ; 2,475L LESS.LIQ.EXP.VERT. ; CRF EXPERT ; MCBRIDE ; 3,75 ; 7,69 ; 6,41 ; 0,2 ; 1,000 ; UVC ; 3,75 ; 7,69 ; 2,658333 ; 0,2880725 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003590201 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 10,000 ;  ; 25 ; 47,5 ; 14,58333 ; 0,255848 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003590201 ; 3560071243784 ; 2.2L LESS.LIQ BLEU ; 2.2L LESS.LIQ BLEU.MED.CR ; CRF EXPERT ; MCBRIDE ; 2,5 ; 4,75 ; 3,96 ; 0,2 ; 10,000 ; UVC ; 25 ; 47,5 ; 14,58333 ; 0,255848 ; 16,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003154462 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 3,4 ; 7,25 ; 2,641667 ; 0,3036399 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003154462 ; 3560071490935 ; 2,45L LESS.FRAICH. ; 2,45L LESS.FRAICH.ALPI.CR ; CRF EXPERT ; MCBRIDE ; 3,4 ; 7,15 ; 5,96 ; 0,2 ; 1,000 ; UVC ; 3,4 ; 7,25 ; 2,641667 ; 0,3036399 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000004288370 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 20,75 ; 32,65 ; 6,458333 ; 0,1644083 ; 19,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000004288370 ; 8001090764126 ; ARIEL 3D 1L25 ORIG ; ARIEL 3D 1L25 ORIGINAL 25 ; ARIEL ; PROCTER & GAMBLE ; 7,11 ; 11,15 ; 9,29 ; 0,2 ; 1,000 ; UVC ; 7,11 ; 11,15 ; 2,181667 ; 0,1630543 ; 1,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000004288370 ; 8700216110808 ; ARIEL LIQUIDE 24D ; ARIEL LIQUIDE 24D ORIGINA ; ARIEL ; PROCTER & GAMBLE ; 6,82 ; 10,75 ; 8,96 ; 0,2 ; 2,000 ; UVC ; 13,64 ; 21,5 ; 4,276667 ; 0,1657623 ; 18,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000004157936 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 16,2 ; 20,55 ; 0,925 ; 0,03751014 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000004157936 ; 8700216110501 ; ARIEL LIQUIDE 18D ; ARIEL LIQUIDE 18D ORIGINA ; ARIEL ; PROCTER & GAMBLE ; 5,4 ; 6,85 ; 5,71 ; 0,2 ; 3,000 ; UVC ; 16,2 ; 20,55 ; 0,925 ; 0,03751014 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003563613 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 24,39 ; 40,35 ; 9,235 ; 0,190727 ; 3,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003563613 ; 8700216110617 ; ARIEL LIQUIDE 31D ; ARIEL LIQUIDE 31D ACTIVE ; ARIEL ; PROCTER & GAMBLE ; 8,13 ; 13,45 ; 11,21 ; 0,2 ; 3,000 ; UVC ; 24,39 ; 40,35 ; 9,235 ; 0,190727 ; 3,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003705321 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 32,52 ; 53,8 ; 12,31333 ; 0,190727 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003705321 ; 8700216110655 ; ARIEL LIQUIDE 31D ; ARIEL LIQUIDE 31D ULTRA ; ARIEL ; PROCTER & GAMBLE ; 8,13 ; 13,45 ; 11,21 ; 0,2 ; 4,000 ; UVC ; 32,52 ; 53,8 ; 12,31333 ; 0,190727 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003835595 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 13,64 ; 21,5 ; 4,276667 ; 0,1657623 ; 40,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003835595 ; 8700216110907 ; ARIEL LIQUIDE 24D ; ARIEL LIQUIDE 24D ALPINE ; ARIEL ; PROCTER & GAMBLE ; 6,82 ; 10,75 ; 8,96 ; 0,2 ; 2,000 ; UVC ; 13,64 ; 21,5 ; 4,276667 ; 0,1657623 ; 40,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003620612 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 6,000 ;  ; 52,86 ; 81,9 ; 15,39 ; 0,1565934 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003620612 ; 8700216110938 ; ARIEL LIQUIDE 34D ; ARIEL LIQUIDE 34D ORIGINA ; ARIEL ; PROCTER & GAMBLE ; 8,81 ; 13,65 ; 11,38 ; 0,2 ; 6,000 ; UVC ; 52,86 ; 81,9 ; 15,39 ; 0,1565934 ; 13,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003602676 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 4,000 ;  ; 35,24 ; 54,6 ; 10,26 ; 0,1565934 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003602676 ; 8700216110983 ; ARIEL LIQUIDE 34D ; ARIEL LIQUIDE 34D ALPINE ; ARIEL ; PROCTER & GAMBLE ; 8,81 ; 13,65 ; 11,38 ; 0,2 ; 4,000 ; UVC ; 35,24 ; 54,6 ; 10,26 ; 0,1565934 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556913 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 50,96 ; 70,35 ; 7,665 ; 0,09079602 ; 2,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556913 ; 8720181285585 ; SKIP 1L17 ACTIVE C ; SKIP 1L17 ACTIVE CLEAN 26 ; SKIP ; UNILEVER FRANCE ; 7,28 ; 10,05 ; 8,38 ; 0,2 ; 7,000 ; UVC ; 50,96 ; 70,35 ; 7,665 ; 0,09079602 ; 2,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556919 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 19,54 ; 27,18 ; 3,11 ; 0,09535197 ; 29,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556919 ; 8720181285622 ; SKIP 1L665 ACTIVE ; SKIP 1L665 ACTIVE CLEAN 3 ; SKIP ; UNILEVER FRANCE ; 9,77 ; 13,59 ; 11,33 ; 0,2 ; 2,000 ; UVC ; 19,54 ; 27,18 ; 3,11 ; 0,09535197 ; 29,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556923 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 9,77 ; 13,59 ; 1,555 ; 0,09535197 ; 2,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556923 ; 8720181285639 ; SKIP 1L665 FRESH 3 ; SKIP 1L665 FRESH 37D ; SKIP ; UNILEVER FRANCE ; 9,77 ; 13,59 ; 11,33 ; 0,2 ; 1,000 ; UVC ; 9,77 ; 13,59 ; 1,555 ; 0,09535197 ; 2,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556920 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 19,54 ; 28,7 ; 4,376667 ; 0,1270809 ; 3,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556920 ; 8720181285646 ; SKIP 1L665 SENSITI ; SKIP 1L665 SENSITIVE 37D ; SKIP ; UNILEVER FRANCE ; 9,77 ; 13,59 ; 11,33 ; 0,2 ; 2,000 ; UVC ; 19,54 ; 28,7 ; 4,376667 ; 0,1270809 ; 3,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556918 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 15,000 ;  ; 385,54 ; 342,67 ; -99,98167 ; -0,1039871 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556918 ; 8720181285776 ; SKIP 2L52 ACTIVE C ; SKIP 2L52 ACTIVE CLEAN 56 ; SKIP ; UNILEVER FRANCE ; 13,7 ; 17,75 ; 14,79 ; 0,2 ; 1,000 ; UVC ; 13,7 ; 17,75 ; 1,091667 ; 0,05125196 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556918 ; 8720181285806 ; SKIP LIQ AC 2X56W ; SKIP LIQ AC 2X56W ; SKIP ; UNILEVER FRANCE ; 26,56 ; 25,7 ; 21,42 ; 0,2 ; 14,000 ; UVC ; 371,84 ; 324,92 ; -101,0733 ; -0,2592262 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556921 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 5,000 ;  ; 119,94 ; 120,55 ; -19,48167 ; -0,0577614 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556921 ; 8720181285783 ; SKIP 2L52 FRESH 56 ; SKIP 2L52 FRESH 56D ; SKIP ; UNILEVER FRANCE ; 13,7 ; 17,75 ; 14,79 ; 0,2 ; 1,000 ; UVC ; 13,7 ; 17,75 ; 1,091667 ; 0,05125196 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556921 ; 8720181285820 ; SKIP LIQ FRESH 2X5 ; SKIP LIQ FRESH 2X56W ; SKIP ; UNILEVER FRANCE ; 26,56 ; 25,7 ; 21,42 ; 0,2 ; 4,000 ; UVC ; 106,24 ; 102,8 ; -20,57333 ; -0,1667747 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556924 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 16,000 ;  ; 386,38 ; 387,35 ; -63,58833 ; -0,0577614 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556924 ; 8720181285790 ; SKIP 2L52 SENSITIV ; SKIP 2L52 SENSITIVE 56D ; SKIP ; UNILEVER FRANCE ; 13,7 ; 17,75 ; 14,79 ; 0,2 ; 3,000 ; UVC ; 41,1 ; 53,25 ; 3,275 ; 0,05125196 ; 5,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000003556924 ; 8720181285844 ; SKIP LIQ SENSI 2X5 ; SKIP LIQ SENSI 2X56W ; SKIP ; UNILEVER FRANCE ; 26,56 ; 25,7 ; 21,42 ; 0,2 ; 13,000 ; UVC ; 345,28 ; 334,1 ; -66,86333 ; -0,1667747 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000004204987 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 30,42 ; 37,05 ; 0,455 ; 0,01023392 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 001 ; 0000004204987 ; 8720181352348 ; SKIP LIQ CAJOLINE ; SKIP LIQ CAJOLINE 34W ; SKIP ; UNILEVER FRANCE ; 10,14 ; 12,35 ; 10,29 ; 0,2 ; 3,000 ; UVC ; 30,42 ; 37,05 ; 0,455 ; 0,01023392 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000003562102 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 9,86 ; 18,5 ; 5,556667 ; 0,2503003 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000003562102 ; 3178041332323 ; 2L15  43D BORA SUP ; SUPER CROIX BORA BOR 2L15 ; SUPERCROIX ; HENKEL ; 4,93 ; 9,25 ; 7,71 ; 0,2 ; 2,000 ; UVC ; 9,86 ; 18,5 ; 5,556667 ; 0,2503003 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000003550365 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 3,000 ;  ; 40,14 ; 41,67 ; -5,415 ; -0,1082913 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000003550365 ; 3178041360623 ; SUPERCROIX BORA 2L ; SUPERCROIX BORA 2L835 ; SUPERCROIX ; HENKEL ; 13,38 ; 13,89 ; 11,58 ; 0,2 ; 3,000 ; UVC ; 40,14 ; 41,67 ; -5,415 ; -0,1082913 ; 6,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000001546359 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 2,000 ;  ; 31,23 ; 28,19 ; -7,738334 ; -0,2088813 ; 11,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000001546359 ; 3178041360647 ; SUPERCROIX MAROC 2 ; SUPERCROIX MAROC 2L07 46D ; SUPERCROIX ; HENKEL ; 10,32 ; 10,39 ; 8,66 ; 0,2 ; 1,000 ; UVC ; 10,32 ; 10,39 ; -1,661667 ; -0,1332745 ; 8,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000001546359 ; 3178041497725 ; SUPERCROIX MAROC 3 ; SUPERCROIX MAROC 3X2L07 2 ; SUPERCROIX ; HENKEL ; 20,91 ; 17,8 ; 14,83 ; 0,2 ; 1,000 ; UVC ; 20,91 ; 17,8 ; -6,076667 ; -0,2844881 ; 1,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000002875042 ; 2 ;  ;  ;  ;  ;  ;  ;  ;  ; 7,000 ;  ; 84,48 ; 82,33 ; -15,87167 ; -0,1553024 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000002875042 ; 3178041360654 ; SUPER CROIX JAPON ; SUPER CROIX JAPON 2,07L 4 ; SUPERCROIX ; HENKEL ; 10,32 ; 10,39 ; 8,66 ; 0,2 ; 3,000 ; UVC ; 30,96 ; 31,17 ; -4,985 ; -0,1332745 ; 7,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000002875042 ; 3178041360661 ; SUPERCROIX JAPON 2 ; SUPERCROIX JAPON 2L835 ; SUPERCROIX ; HENKEL ; 13,38 ; 12,79 ; 10,66 ; 0,2 ; 4,000 ; UVC ; 53,52 ; 51,16 ; -10,88667 ; -0,1773304 ; 0,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000004126993 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 1,000 ;  ; 10,31 ; 10,39 ; -1,651667 ; -0,1324725 ; 3,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000004126993 ; 3178041360753 ; SUPERCROIX ILESGRE ; SUPERCROIX ILESGRENADINES ; SUPERCROIX ; HENKEL ; 10,31 ; 10,39 ; 8,66 ; 0,2 ; 1,000 ; UVC ; 10,31 ; 10,39 ; -1,651667 ; -0,1324725 ; 3,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000000088146 ; 1 ;  ;  ;  ;  ;  ;  ;  ;  ; 8,000 ;  ; 54,72 ; 74,8 ; 7,613333 ; 0,08481877 ; 106,000 ;  ;  
 01 ; PGC ; 11 ; DROGUERIE ; 112 ; SOINS DU LINGE ; 1122 ; PRODUITS DE LAVAGE ; 002 ; LESSIVE LIQUIDE CLASSIQUE ; 002 ; 0000000088146 ; 3178041361316 ; MAISON VERTE FRAIC ; MAISON VERTE FRAICHEUR ET ; MAISON VER ; HENKEL ; 6,84 ; 9,35 ; 7,79 ; 0,2 ; 8,000 ; UVC ; 54,72 ; 74,8 ; 7,613333 ; 0,08481877 ; 106,000 ;  ;  
